data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,type
50.216,92.642,61.278,115.11,100.26,134.56,121.32,66.277,59.763,98.172,146.03,147.79,184.36,222.52,206.99,111.26,8795,12357,11554,15835,16750,25229,22962,11655,10143,14621,21515,25134,25885,38095,30618,17771,8
48.433,94.249,64.464,115.26,97.119,121.26,113.38,63.08,55.721,96.765,149.91,158.53,191.92,211.93,198.64,107.46,8542,12504,11922,16400,15412,23887,22263,10720,9865,13992,22509,27027,27008,37424,28704,17657,8
53.093,93.676,60.609,120.51,99.428,129.59,127.23,63.905,59.059,93.894,153.86,175.39,205.5,211.46,203.78,116.13,9180,12314,11238,17341,15713,23556,24723,11089,10702,13731,22425,28661,28748,37496,28604,18904,8
49.581,79.471,59.845,113.6,91.804,119.12,138.9,65.211,54.462,88.066,136.25,162.62,184.3,203.02,223.94,108.01,9353,12472,10911,17436,15652,23952,25569,11520,10027,12895,20221,27762,26251,36628,32251,17255,8
49.011,72.079,57.048,105.75,77.737,114.34,134.56,60.961,65.061,80.899,128.84,156.36,168.49,195.07,226.69,127.96,8991,11777,10753,16017,13909,22354,23338,10543,10818,12755,18933,26278,24504,35658,34152,18219,8
47.265,73.022,57.31,104.28,86.609,120.19,140.09,71.035,70.035,81.199,126.58,148.66,174.46,204.65,244.04,135.59,8912,11229,11215,15421,14729,23536,23842,11601,10530,12492,18500,25022,24880,34613,37011,18314,8
46.483,75.011,60.262,101.17,88.139,117.66,127.18,69.627,77.199,81.78,134.15,156.69,177.47,210.04,223.03,144.95,9288,10873,11957,14896,13585,22342,21000,11190,11120,12654,19490,25256,24803,32726,33715,18994,8
45.229,78.454,59.178,99.092,93.187,124.51,136.98,71.987,70.415,77.228,127.31,143.27,166.44,227.4,222.07,135.06,9479,10979,11449,15081,14216,24222,22935,12219,10618,12215,19306,24478,24316,33708,33192,18476,8
48.841,84.223,59.872,101.08,86.185,125.77,133.21,69.76,65.448,71.872,127.2,136.43,152.05,222.15,196.88,129.88,9441,11822,11278,15507,13994,24203,22993,12172,10224,12040,19935,25113,23442,33779,31385,18303,8
47.822,82.182,58.273,101.3,84.922,124.78,132.44,65.962,53.757,70.466,118.97,123.77,135.73,211.45,197.83,110.98,8719,11737,10856,15850,14631,23539,24825,11825,9105,11818,19365,24592,22163,33256,31632,16465,8
48.989,76.906,66,100.32,82.601,139.93,118.41,72.655,53.012,72.245,121.22,124.9,135.77,208.08,196.63,117.48,9009,11816,11774,15381,14777,24305,23401,12362,8755,11752,19699,23869,21203,33447,30758,16149,8
44.739,70.84,61.813,93.049,81.331,131.62,111.32,70.356,58.705,76.436,110.08,114.48,128.71,194.48,190.31,120.93,8839,11117,10609,14088,14472,23351,22730,11748,9255,11491,17203,21730,20330,32322,29696,16364,8
49.863,70.857,61.2,97.844,80.554,128.61,108.04,71.087,66.502,80.192,114.8,119.53,151.67,193.66,170.76,126.4,9052,11139,10480,13767,14743,24059,22080,11737,9937,11899,17665,22191,23264,31363,27211,16604,8
55.76,91.955,53.42,122.95,90.018,121.25,124.79,67.834,73.202,96.086,115.33,143.83,193.44,188.28,183.6,126.66,9311,12479,10078,16550,15546,23549,23793,11291,11320,13204,17774,25507,28601,30731,30283,18332,8
56.292,93.622,53.722,123.6,90.866,116.25,116.54,67.964,66.314,95.882,117.34,148.52,203.77,185.79,188.85,116.09,8968,12508,10087,16958,14704,21716,21539,10798,10365,12918,18095,26042,28638,28346,29873,17358,8
53.996,100.05,54.394,122.15,96.225,121.87,117.64,76.3,64.477,97.242,120.98,147.47,190.52,226.55,203.77,127.05,9011,13039,9966,17013,14701,20557,20839,11065,9932,12474,17505,25730,25784,30095,31341,18220,8
51.024,94.17,61.072,110.85,92.004,124.63,106.46,73.341,59.053,90.348,121.58,131.86,160.96,223.82,186.93,121.86,8665,12216,10563,15790,14196,21080,19349,10906,9408,12032,17496,23113,22171,29275,28242,17175,8
49.596,89.941,62.226,109.44,94.58,126.81,112.31,70.75,62.54,89.435,119.94,128.99,156.65,230.5,184.67,128.41,8363,11544,10434,15013,14657,21537,19183,10864,9542,11977,17193,21791,22026,31500,28618,17493,8
52.907,90.671,61.513,115.27,92.984,115.12,103.5,61.647,59.719,89.03,108.25,125.99,186.44,187.7,185.02,122.59,8529,11264,10502,14820,14827,21854,19354,10971,9525,11761,16641,20527,25205,30368,27894,17174,8
50.286,84.922,52.229,111.52,88.936,101.01,98.56,63.461,54.65,82.168,114.24,129.11,181.06,174.15,199.12,110.3,7993,10967,9282,14547,14211,19977,18009,10456,8163,11242,17007,20638,24686,29917,29347,14942,8
50.276,85.348,49.298,108.49,79.114,99.229,94.904,62.985,50.638,77.596,117.7,130.23,168.72,184.77,200.57,105.5,8404,11718,9309,14970,13492,20132,18452,10624,8138,11188,18343,22113,24346,30604,30364,14758,8
43.66,75.131,45.898,100.5,67.204,106.33,92.654,61.42,58.738,70.325,113.44,129.99,143.89,185.2,183.96,108.47,7954,11180,9153,14895,11808,18993,17001,9801,8440,11027,17528,22484,22395,29656,29379,14425,8
45.334,69.73,49.544,103.56,69.737,103.22,88.075,62.278,63.625,88.168,114.33,135,161.71,210.5,180.79,118.58,8806,10984,9207,15010,12352,18455,17394,10202,9313,12088,17507,23507,24075,30409,29004,15149,8
47.628,73.196,48.605,104.95,80.216,115.49,87.885,62.659,64.355,98.299,107.69,136.95,166.64,197.72,180.89,114.97,8952,10523,9197,14254,13497,19303,17381,10115,9216,12563,16070,22183,23386,29262,27746,14138,8
50.911,75.323,51.325,106.8,79.762,107.42,90.374,57.591,63.454,97.907,109.26,136.35,154.44,195.35,186.67,122.82,9349,10388,9243,14764,14083,19087,18219,9817,9865,12486,16308,22843,22546,30684,28913,15619,8
51.684,62.114,39.707,78.114,78.008,121.22,152.92,83.787,69.297,63.826,82.983,106.62,144.65,206.92,229.38,143.68,9558,9646,7987,12363,15117,22954,25932,13889,10513,10197,13782,18641,22479,33581,37828,20320,8
49.186,64.264,36.178,81.273,82.401,117.96,141.31,83.405,67.619,62.648,88.565,111.69,145.03,226.8,210.9,133.51,9813,9839,8108,13175,15095,21954,24082,13695,11003,10670,14896,19951,22797,36141,35734,19669,8
49.313,65.23,40.485,76.973,81.325,108.46,140.57,85.536,68.777,65.001,86.988,109.89,143.27,216.08,207.95,129.72,9724,9972,8455,12623,13915,22057,23125,14054,11087,10596,14986,19361,22101,35058,33025,19531,8
45.841,56.888,46.22,78.149,81.301,114.93,126.21,78.681,71.003,66.894,89.299,105.82,141.29,226.48,223.1,141.99,9846,9672,8512,12729,13806,22138,22391,13302,10958,10113,15276,19417,22330,35511,33860,20230,8
43.355,51.299,52.05,73.225,92.589,130.6,135.07,85.561,75.482,68.007,81.261,98.353,147.79,219.85,225.37,153.2,9024,9540,8830,11597,15102,24537,22767,14383,10659,9820,14160,17502,21742,32588,33273,20203,8
43.15,58.432,49.25,77.528,93.015,135.79,133.63,79.73,71.607,67.102,84.538,107.19,147.39,214.64,215.99,142.2,8849,9668,8696,12045,15156,25182,22992,13370,9920,10139,13943,18700,20793,30406,32455,19058,8
43.224,58.762,48.416,76.619,91.188,129,129.72,77.038,62.327,66.691,82.681,102.35,145.14,215.87,210.86,126.74,8820,9801,9028,12590,15432,23876,23242,13519,9740,10563,14112,18034,20359,33428,30891,18632,8
43.995,61.623,44.776,73.661,72.476,113.8,115.08,65.932,57.229,67.281,84.281,104.81,140.88,205.9,214.82,117.81,9058,9702,8548,12824,13499,21499,21475,11948,9735,10446,14372,19231,20939,32690,31895,18125,8
44.869,60.641,47.67,70.916,77.011,113.12,117.92,67.716,55.565,63.677,85.253,96.13,136.03,203.75,225.19,116.64,9459,9944,9369,12836,13818,20257,21748,11681,9703,10275,14859,19080,20675,33178,33410,17566,8
47.477,63.293,47.281,72.448,82.796,122.48,125.5,72.006,63.93,59.004,81.493,99.714,129.51,199.25,209.68,130.48,9537,10354,9688,12908,13480,21926,21587,11255,10222,10058,14185,19837,20750,31506,31000,18207,8
47.031,61.122,47.78,70.101,82.155,117.43,128.9,70.525,71.242,57.167,82.417,92.85,131.3,219.74,211.57,145.43,9248,10133,9988,11985,13414,21698,23156,11367,11248,9809,13536,18490,21171,33409,30072,19867,8
44.931,56.211,46.913,67.718,75.037,114.88,116.27,65.781,73.909,53.138,75.08,90.706,129.17,215.34,196.84,155.06,8882,9278,9103,10871,12977,22323,21128,11675,11623,8757,12045,17196,21567,32617,28464,21252,8
42.573,51.841,50.843,67.633,75.729,107.06,110.37,62.428,70.673,55.176,75.576,87.083,132.66,218.69,199.75,143.67,8678,8716,8842,10332,13598,21001,20470,11851,11028,8449,12538,16333,21698,31645,30094,19807,8
45.432,57.371,51.512,74.279,84.026,109.41,100.76,63.233,71.234,54.721,70.921,103.24,143.53,211.02,190.21,145.98,9218,8999,8898,11045,14483,21001,18319,12435,10866,8495,13445,17565,22475,31052,29050,20196,8
44.777,57.169,47.854,71.668,82.612,100.91,102.65,59.275,70.496,57.255,74.679,102.64,139.55,201.78,190.11,138.15,8791,9174,8704,10994,14264,19736,19102,11125,10329,9220,14154,17685,21053,31184,29338,18734,8
47.111,68.889,45.817,83.254,81.254,101.08,94.521,55.592,67.464,62.003,80.247,113.36,142.71,201.32,188.76,135.66,8753,9957,8751,11304,13526,19482,17780,10435,9935,9786,14094,18450,21300,31230,28230,18587,8
42.654,63.06,44.103,76.412,71.892,105.26,91.52,53.153,56.905,60.677,84.105,99.208,122.18,183.63,179.22,110.22,8214,9405,8703,10592,12303,19747,17673,9736,9167,9498,13920,16691,18754,29693,27923,15810,8
43.086,65.032,47.058,83.683,71.976,102.08,89.165,54.778,56.679,66.815,82.97,106.41,143.81,186.66,167.13,114.77,8356,9133,8803,11406,12815,19670,17731,10242,9547,9449,13127,16946,21343,28704,25187,17124,8
39.98,53.024,43.763,72.847,62.365,96.542,93.218,52.751,60.49,64.435,81.711,99.869,134.56,168,172.16,130,8157,8468,8257,10595,11961,19443,17829,10029,9588,9277,12995,16935,20433,27343,25303,17645,8
42.944,60.508,44.752,77.997,65.843,87.729,95.392,54.389,67.56,68.286,82.254,110.54,143.89,182.46,167.64,146.53,8118,8969,8274,11847,12221,18434,17896,9794,9832,10056,13126,18234,21514,27517,23853,18664,8
41.901,61.701,45.228,67.178,60.761,99.217,96.168,54.868,66.258,57.825,81.144,107.38,123.09,213.06,178.04,149.34,8431,9661,8146,10417,11276,18957,17668,10306,9547,9501,13396,18194,19124,30524,25041,18431,8
42.423,62.317,43.602,71.479,64.753,101.15,89.019,55.385,65.502,52.95,77.349,105.05,125.47,224.59,171.2,139.92,8646,9331,7911,11600,12594,19172,16909,10825,9677,8652,12332,17691,18702,31617,24752,17813,8
40.785,58.198,41.453,74.781,61.057,118.4,96.282,54.481,61.525,50.653,73.089,102.9,116.6,228.88,164.23,129.53,9191,9003,7820,11148,12274,21424,17315,11420,9436,7908,11844,16871,17723,33118,25015,17880,8
38.824,52.473,39.691,84.029,61.001,120.72,108.06,52.985,62.66,55.701,71.878,104.29,119.5,198.42,162.91,120.32,8721,8349,8231,12569,11952,21917,18885,10590,9471,8381,11694,17380,18056,28752,24101,16759,8
41.18,54.639,40.346,77.29,61.159,123.94,117.47,61.947,63.093,58.438,74.719,104.74,118.99,184.92,148.84,120.18,8843,8857,8117,11353,11875,22068,19561,11084,9505,8678,12302,17050,18431,27315,22678,16963,8
38.232,52.777,39.296,66.992,61.002,109,110.75,61.053,62.89,53.665,72.911,96.171,115.65,169.68,151.86,120.88,8020,8364,7724,10566,11361,19858,18776,10161,9066,8132,11945,16965,18208,23985,21814,15944,8
38.791,53.932,37.026,57.558,63.666,99.865,100.83,59.856,63.522,51.417,72.853,97.648,121.58,190.35,151.18,126.06,8272,8680,7380,9959,11415,18502,17019,9965,8966,7737,12552,16876,18531,25975,22378,16038,8
33.18,51.915,34.667,55.069,58.431,96.706,88.041,46.964,58.561,47.399,68.894,93.154,116.14,182.6,147.34,120.68,7583,8629,7413,9609,10615,17758,16308,9149,8301,7972,12669,15948,17517,25094,21530,15310,8
33.742,51.841,37.149,63.248,57.388,93.714,84.679,44.682,56.173,51.127,73.276,99.014,111.46,184.14,138.66,113.55,7302,8573,7297,9862,10755,17283,15841,8604,8079,8526,12736,16422,17098,25976,21699,15281,8
36.6,52.491,37.739,66.477,60.79,98.781,84.203,52.164,54.987,50.997,71.956,86.256,118.25,209.96,158.06,121.31,7752,8705,7205,10527,11498,18220,15886,9258,7852,8380,11872,15538,18297,28919,22831,15713,8
37.626,51.794,37.789,63.316,66.938,96.343,88.736,57.45,60.417,50.983,70.419,86.668,123.87,219.83,172.65,131.21,8086,8380,7289,10114,12081,19389,16074,9411,8742,8314,11205,16402,20133,31978,25506,17592,8
47.207,57.04,52.038,81.328,90.686,146.45,149.64,79.266,59.15,72.835,97.772,116.29,138.16,212.85,236.3,120.38,9126,10620,8692,12391,15905,24721,24458,12738,9620,10868,16613,19485,22451,36385,35559,19064,8
47.415,55.088,45.768,78.912,86.28,132.79,133.41,80.307,58.603,63.726,91.898,109.19,143.85,224.44,256.16,114.14,9145,10332,8502,12174,15456,23474,22806,12849,9318,9889,15034,18069,21863,36126,35850,17474,8
50.353,55.208,42.256,70.573,91.839,132.18,131.16,88.029,62.257,62.812,88.177,102.99,153.06,232.89,244.46,125.71,9603,10528,8553,11601,14919,22976,22797,13187,10004,10341,15375,17269,22280,35540,34377,17671,8
47.488,56.847,48.236,80.246,91.078,136.07,130.47,83.312,63.782,74.506,93.586,108.3,151.07,250.86,228.51,131.6,9256,10470,9677,12674,14134,23573,22710,12859,10504,11455,16691,18822,22301,36315,31755,17910,8
48.359,61.236,53.753,88.427,90.929,135.05,135.17,79.472,60.492,81.859,92.653,118.47,149.22,225.04,191.94,127.19,9149,10428,10204,12984,14195,23542,22938,12843,10015,12111,16556,18982,21598,33732,28236,17715,8
47.303,65.861,56.184,94.955,80.145,125.84,123.69,74.142,49.612,79.488,96.439,120.19,148.14,195.45,189.51,107.9,9019,9824,10545,13591,13325,22742,21517,12782,8766,11319,16028,19601,21725,31064,27899,16086,8
47.925,67.852,54.777,90.637,77.854,112.88,118.89,73.562,49.982,72.309,100.05,114.62,145.46,200.65,218.13,106.47,9530,10552,10346,13384,13395,22577,20618,12853,9013,11312,15780,19241,21514,32051,29446,16451,8
46.107,74.281,54.511,85.068,72.511,111.35,112.23,72.716,56.588,65.467,101.86,112.81,149.88,210.12,245.13,105.5,9411,11010,10338,13040,13113,22460,19855,12811,9441,10902,15926,19943,22374,32965,32874,15719,8
44.337,74.082,51.299,80.832,72.623,112.01,112.78,67.62,60.658,62.858,96.16,112.2,142.33,207.39,241.27,105.26,9194,11997,10063,13158,13468,22555,20186,12131,9639,10376,15334,19735,21185,31942,32370,15090,8
47.338,80.075,50.01,85.734,75.351,110.77,113.1,69.856,57.628,71.453,91.053,115.61,145.07,183.73,214.05,94.908,9155,12381,9951,13125,13015,21542,20108,11556,8953,10873,14518,18891,21078,29716,30545,13800,8
46.673,73.352,50.066,84.987,81.449,109.87,106.81,71.006,61.65,79.6,89.035,121.5,148.65,186.27,198.98,113.79,8904,11922,9772,12936,13311,21295,20453,11223,9504,11315,14388,19851,22165,29126,29055,15983,8
47.165,71.106,48.457,82.09,89.915,119.15,116.19,76.512,59.175,82.939,86.053,120.5,158.31,205.95,200.82,116.77,9154,11249,9468,12118,13615,21968,20355,11605,9383,11554,13674,20110,22746,32277,29489,16755,8
46.646,66.075,48.538,76.697,90.357,113.51,110.74,71.772,62.216,76.187,80.922,117.73,158.68,218.44,206.81,123.03,9255,11057,9526,11429,14087,20869,20181,11544,9631,10085,13205,19423,22684,32602,29188,16721,8
44.523,64.679,46.194,74.911,89.95,117.48,118.42,71.979,56.784,75.024,76.676,108.79,155.09,224.3,207.11,113.07,9279,11231,9448,11815,14119,21179,19622,11164,8855,9836,12366,18164,20179,32722,28384,14998,8
50.214,67.293,53.778,93.201,85.224,109.4,106.75,66.991,55.988,91.252,93.916,121.81,150.06,209.79,217.76,107.12,9053,11127,9983,12522,13845,21130,19026,10716,8973,10931,14548,18503,19617,31412,30394,14993,8
49.868,68.644,57.671,98.666,83.044,110.02,116.14,62.528,55.186,98.261,102.4,122.02,157.79,203.23,226.16,110.22,9508,10896,10023,13384,13781,21698,20019,10421,8952,12087,15769,18896,21004,31706,32979,15806,8
50.13,70.402,60.905,94.217,74.695,97.37,110.36,58.44,55.749,93.901,100.88,111.58,146.78,188.44,205.18,106.09,9460,11028,10446,12354,13172,19799,19878,10966,9231,12051,16027,17396,21814,31594,31603,16270,8
43.699,64.526,57.503,73.391,69.529,94.281,114.88,62.298,59.104,77.91,88.695,90.619,142.09,180.74,189.08,109.91,9035,10994,10297,11596,12264,18655,19990,11021,9682,11196,14677,16041,22091,29885,29660,16545,8
44.285,57.709,56.839,63.428,77.443,108.2,120.89,72.929,57.148,68.15,75.879,88.005,135.74,169.49,200.42,104.2,8715,10917,11055,11220,12616,21316,20379,12010,9638,10716,13907,15642,20852,28613,28971,15939,8
47.962,65.358,53.741,72.21,84.379,114.76,131.04,75.484,57.454,75.417,82.456,102.49,148.59,212.02,251.12,109.09,9167,11278,10811,12114,13041,22947,22080,12084,9596,11561,13973,17768,21931,31366,32227,15887,8
47.24,74.548,52.398,79.648,89.43,110.88,135.15,70.143,52.568,74.917,81.456,104.24,144.94,209.09,251.91,105.46,9334,11349,10682,12346,13685,22819,22870,11772,8627,11502,13035,17813,21219,30470,31812,15388,8
43.529,74.975,46.762,74.518,83.83,114.12,127.23,64.045,56.543,71.979,80.206,99.243,137.12,206.69,227.25,114.28,9104,11210,9217,11391,13322,21756,22074,11512,8553,11144,12509,17222,20482,31945,29886,16464,8
42.929,69.491,44.669,80.216,79.754,117.01,127.61,63.168,58.024,71.222,85.483,92.329,133.98,185.37,176.38,117.96,8540,10334,8379,10935,12883,21546,22668,11446,8344,10549,12895,16143,19782,29985,25930,16516,8
43.695,60.866,43.435,77.1,78.067,123.3,130.24,65.602,62.438,71.074,93.256,88.166,144.22,202.57,190.13,128.37,8657,10299,8060,11170,13612,22097,23567,11918,9134,10389,14708,15852,20244,32615,26711,17237,8
44.565,67.771,44.273,84.366,76.415,118.3,136.13,70.275,64.13,70.22,94.504,95.387,141.85,197.59,187.71,127.15,8678,10572,8286,11610,13176,21490,23937,11743,9177,9866,15573,16928,20360,31288,26440,16595,8
41.807,65.664,45.81,75.584,72.79,121.71,139.02,75.671,73.877,63.003,91.806,95.979,135.95,191.36,209.3,141.29,8441,10169,8667,11217,12882,21355,22457,12060,9959,9263,15445,16830,19856,29612,29194,17581,8
39.344,66.448,46.28,74.441,65.084,123.67,128.37,77.402,75.317,69.313,88.971,103.13,137.15,192.39,219.23,141.79,7276,9118,8670,10527,11504,21076,19696,11664,10231,9275,13825,17090,19821,28593,30844,18406,8
37.373,58.439,46.49,65.446,60.23,114.64,116.76,70.515,72.681,74.69,87.503,102.41,148.22,206.84,235.43,138.15,6872,8387,8315,10002,11272,19455,18117,11272,10212,10066,13443,16344,21039,30109,32906,18374,8
39.267,60.46,46.099,74.278,75.261,113.42,106.21,70.302,64.763,82.382,85.151,110.98,156.52,230.3,228.88,126.26,7084,8638,8320,10736,12362,18791,17364,10969,9940,10379,13231,16825,21444,32299,30678,18288,8
40.187,55.458,45.437,70.9,83.16,105.79,111.9,71.634,60.962,76.913,72.619,108.54,146.32,220.15,215.09,118.49,7897,9237,8435,10353,13405,18423,18219,11611,9488,10340,11888,16765,20892,30825,29301,17078,8
40.84,63.191,47.283,79.638,83.935,107.16,114.69,70.582,62.811,73.342,72.817,105.57,143.75,215.2,211.87,123.33,8086,9597,9074,11156,13234,18189,18516,11169,9775,9993,11387,16425,20913,29765,27620,17837,8
56.066,84.706,57.681,109.59,117.04,173.14,178,90.831,74.988,86.088,130.6,137.85,193.32,258.12,275.46,172.85,10105,12178,10810,15832,17996,29047,30185,14950,10815,12437,19963,21776,27686,39694,43376,22832,8
53.501,77.222,53.453,108.15,113.36,159.27,165.79,85.976,71.29,89.071,123.29,134.09,190.33,234.59,285.41,161.44,9356,11391,9741,14822,16858,26465,27613,13576,10512,12526,18430,20036,25882,36463,42006,21933,8
48.056,69.491,50.808,89.808,104.41,139.43,146.66,76.683,63.99,80.545,108.94,122.69,168.4,229.23,242.8,140.24,8796,10481,9179,13159,15649,23261,24299,12492,9763,11510,16813,19195,23603,36013,35077,19943,8
43.72,65.971,49.047,84.96,91.262,116.6,119.3,74.16,65.14,88.437,113.02,123.76,158.04,238.32,259.29,130.93,8916,10060,9098,12952,14611,20505,21594,11871,10270,12650,17082,20737,23494,37652,35777,19406,8
41.451,61.077,53.814,75.368,91.292,109.4,127.07,75.991,69.522,83.227,115.01,120.21,159.63,229.44,260.77,152.75,8902,9826,9668,12683,14594,20351,21932,12035,10202,12113,17933,21507,24125,35152,35032,20529,8
42.526,53.697,53.489,76.458,92.237,114.23,135.86,78.545,70.239,83.481,109.78,118.79,159.73,227.4,264.81,152.41,9121,9563,10160,13120,15555,22751,24418,12623,10539,12554,17316,21282,24017,34791,35934,20080,8
44.783,51.429,52.988,72.751,93.651,118.58,140.39,81.749,73.856,67.326,94.576,108.31,148.53,210.47,235.89,160.71,9347,9340,9681,12845,16008,24076,24615,13495,10951,10625,15373,19237,22865,33095,34284,20568,8
48.954,63.066,51.388,82.127,95.534,139.17,149.36,82.208,67.962,65.857,96.377,115.84,148.13,229.39,227.67,142.93,9747,10133,9698,13038,16380,26302,27154,13747,10590,10561,15455,19527,22244,36652,34397,19133,8
53.437,71.503,57.329,89.163,95.01,145.53,145.29,83.309,66.283,68.008,109.84,128.07,156.92,226.05,233.65,140.24,10167,11005,10201,13241,15650,26937,25861,13497,10236,10969,17478,20783,22554,36154,34672,18891,8
53.217,77.532,56.161,84.015,92.595,149.41,140.46,75.765,59.881,66.344,107.43,123.45,160.83,221.46,232.36,122.89,9917,11350,10242,12630,15420,27172,24717,12753,9562,11333,17305,21257,22744,37010,33682,17001,8
